COU,Country,IND,Indicator,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2000-Q2,Q2-2000,1,RATIOS,0,Units,,,81.64233678,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2000-Q3,Q3-2000,1,RATIOS,0,Units,,,80.59598431,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2000-Q4,Q4-2000,1,RATIOS,0,Units,,,82.8253416,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2001,2001,1,RATIOS,0,Units,,,84.3825628,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2001-Q1,Q1-2001,1,RATIOS,0,Units,,,82.4132264,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2001-Q2,Q2-2001,1,RATIOS,0,Units,,,84.33070781,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2001-Q3,Q3-2001,1,RATIOS,0,Units,,,86.0237841,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2001-Q4,Q4-2001,1,RATIOS,0,Units,,,84.76253287,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2002,2002,1,RATIOS,0,Units,,,95.38490871,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2002-Q1,Q1-2002,1,RATIOS,0,Units,,,87.82091315,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2002-Q2,Q2-2002,1,RATIOS,0,Units,,,92.47643327,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2002-Q3,Q3-2002,1,RATIOS,0,Units,,,98.13231028,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2002-Q4,Q4-2002,1,RATIOS,0,Units,,,103.1099781,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2003,2003,1,RATIOS,0,Units,,,107.1702675,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2003-Q1,Q1-2003,1,RATIOS,0,Units,,,105.6713186,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2003-Q2,Q2-2003,1,RATIOS,0,Units,,,106.65177,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2003-Q3,Q3-2003,1,RATIOS,0,Units,,,107.4217046,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2003-Q4,Q4-2003,1,RATIOS,0,Units,,,108.9362768,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2004,2004,1,RATIOS,0,Units,,,115.2517959,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2004-Q1,Q1-2004,1,RATIOS,0,Units,,,110.7930365,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2004-Q2,Q2-2004,1,RATIOS,0,Units,,,114.5192872,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2004-Q3,Q3-2004,1,RATIOS,0,Units,,,117.1932349,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2004-Q4,Q4-2004,1,RATIOS,0,Units,,,118.5016251,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2005,2005,1,RATIOS,0,Units,,,119.1928513,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2005-Q1,Q1-2005,1,RATIOS,0,Units,,,118.5672369,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2005-Q2,Q2-2005,1,RATIOS,0,Units,,,118.9544087,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2005-Q3,Q3-2005,1,RATIOS,0,Units,,,119.2160087,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2005-Q4,Q4-2005,1,RATIOS,0,Units,,,120.0337509,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2006,2006,1,RATIOS,0,Units,,,123.6379525,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2006-Q1,Q1-2006,1,RATIOS,0,Units,,,121.326623,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2006-Q2,Q2-2006,1,RATIOS,0,Units,,,123.0895282,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2006-Q3,Q3-2006,1,RATIOS,0,Units,,,123.5135011,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2006-Q4,Q4-2006,1,RATIOS,0,Units,,,126.6221577,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2007,2007,1,RATIOS,0,Units,,,130.0404182,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2007-Q1,Q1-2007,1,RATIOS,0,Units,,,127.9228808,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2007-Q2,Q2-2007,1,RATIOS,0,Units,,,130.2095598,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2007-Q3,Q3-2007,1,RATIOS,0,Units,,,130.4200155,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2007-Q4,Q4-2007,1,RATIOS,0,Units,,,131.6092166,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2008,2008,1,RATIOS,0,Units,,,121.5094938,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2008-Q1,Q1-2008,1,RATIOS,0,Units,,,130.6861176,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2008-Q2,Q2-2008,1,RATIOS,0,Units,,,124.8890049,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2008-Q3,Q3-2008,1,RATIOS,0,Units,,,119.133312,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2008-Q4,Q4-2008,1,RATIOS,0,Units,,,111.3295405,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2009,2009,1,RATIOS,0,Units,,,108.7943982,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2009-Q1,Q1-2009,1,RATIOS,0,Units,,,108.6877318,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2009-Q2,Q2-2009,1,RATIOS,0,Units,,,105.7140896,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2009-Q3,Q3-2009,1,RATIOS,0,Units,,,108.8334743,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2009-Q4,Q4-2009,1,RATIOS,0,Units,,,111.9422969,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2010,2010,1,RATIOS,0,Units,,,113.548518,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2010-Q1,Q1-2010,1,RATIOS,0,Units,,,114.1237253,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2010-Q2,Q2-2010,1,RATIOS,0,Units,,,113.6008233,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2010-Q3,Q3-2010,1,RATIOS,0,Units,,,113.7905437,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2010-Q4,Q4-2010,1,RATIOS,0,Units,,,112.6789799,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2011,2011,1,RATIOS,0,Units,,,111.3691222,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2011-Q1,Q1-2011,1,RATIOS,0,Units,,,113.6830253,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2011-Q2,Q2-2011,1,RATIOS,0,Units,,,110.9666102,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2011-Q3,Q3-2011,1,RATIOS,0,Units,,,110.2775537,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2011-Q4,Q4-2011,1,RATIOS,0,Units,,,110.5492996,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2012,2012,1,RATIOS,0,Units,,,108.1912157,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2012-Q1,Q1-2012,1,RATIOS,0,Units,,,108.6650428,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2012-Q2,Q2-2012,1,RATIOS,0,Units,,,108.0226821,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2012-Q3,Q3-2012,1,RATIOS,0,Units,,,107.9517034,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2012-Q4,Q4-2012,1,RATIOS,0,Units,,,108.1254344,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2013,2013,1,RATIOS,0,Units,,,107.0994461,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2013-Q1,Q1-2013,1,RATIOS,0,Units,,,108.8152021,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2013-Q2,Q2-2013,1,RATIOS,0,Units,,,106.8295026,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2013-Q3,Q3-2013,1,RATIOS,0,Units,,,105.7736203,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2013-Q4,Q4-2013,1,RATIOS,0,Units,,,106.9794596,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2014,2014,1,RATIOS,0,Units,,,112.645703,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2014-Q1,Q1-2014,1,RATIOS,0,Units,,,109.9312244,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2014-Q2,Q2-2014,1,RATIOS,0,Units,,,111.6818972,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2014-Q3,Q3-2014,1,RATIOS,0,Units,,,114.2504403,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2014-Q4,Q4-2014,1,RATIOS,0,Units,,,114.7192501,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2015,2015,1,RATIOS,0,Units,,,113.4391454,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2015-Q1,Q1-2015,1,RATIOS,0,Units,,,114.0486339,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2015-Q2,Q2-2015,1,RATIOS,0,Units,,,112.5739392,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2015-Q3,Q3-2015,1,RATIOS,0,Units,,,111.9719135,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2015-Q4,Q4-2015,1,RATIOS,0,Units,,,115.1620949,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2016,2016,1,RATIOS,0,Units,,,120.1755075,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2016-Q1,Q1-2016,1,RATIOS,0,Units,,,118.3582283,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2016-Q2,Q2-2016,1,RATIOS,0,Units,,,119.3532026,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2016-Q3,Q3-2016,1,RATIOS,0,Units,,,120.4752511,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2016-Q4,Q4-2016,1,RATIOS,0,Units,,,122.515348,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2017,2017,1,RATIOS,0,Units,,,123.1277601,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2017-Q1,Q1-2017,1,RATIOS,0,Units,,,124.2366071,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2017-Q2,Q2-2017,1,RATIOS,0,Units,,,121.8390499,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2017-Q3,Q3-2017,1,RATIOS,0,Units,,,122.9017186,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2017-Q4,Q4-2017,1,RATIOS,0,Units,,,123.5336649,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2018,2018,1,RATIOS,0,Units,,,122.852821,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2018-Q1,Q1-2018,1,RATIOS,0,Units,,,122.6213356,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2018-Q2,Q2-2018,1,RATIOS,0,Units,,,123.3926115,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2018-Q3,Q3-2018,1,RATIOS,0,Units,,,123.5126628,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2018-Q4,Q4-2018,1,RATIOS,0,Units,,,121.884674,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2019,2019,1,RATIOS,0,Units,,,120.1969137,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2019-Q1,Q1-2019,1,RATIOS,0,Units,,,122.1237391,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2019-Q2,Q2-2019,1,RATIOS,0,Units,,,119.5329685,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2019-Q3,Q3-2019,1,RATIOS,0,Units,,,119.7079631,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2019-Q4,Q4-2019,1,RATIOS,0,Units,,,119.4229844,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2020,2020,1,RATIOS,0,Units,,,124.73097,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2020-Q1,Q1-2020,1,RATIOS,0,Units,,,122.9873403,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2020-Q2,Q2-2020,1,RATIOS,0,Units,,,124.5117811,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2020-Q3,Q3-2020,1,RATIOS,0,Units,,,123.4737928,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2020-Q4,Q4-2020,1,RATIOS,0,Units,,,127.9509658,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2021,2021,1,RATIOS,0,Units,,,131.7578461,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2021-Q1,Q1-2021,1,RATIOS,0,Units,,,130.5775758,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2021-Q2,Q2-2021,1,RATIOS,0,Units,,,131.4091886,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2021-Q3,Q3-2021,1,RATIOS,0,Units,,,131.1365696,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2021-Q4,Q4-2021,1,RATIOS,0,Units,,,133.9080505,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2022-Q1,Q1-2022,1,RATIOS,0,Units,,,137.1308802,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2022-Q2,Q2-2022,1,RATIOS,0,Units,,,138.1867428,,
GBR,United Kingdom,HPI_YDH_AVG,Standardised price-income ratio,2022-Q3,Q3-2022,1,RATIOS,0,Units,,,139.7397693,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2000,2000,1,RATIOS,0,Units,,,87.46814044,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2000-Q1,Q1-2000,1,RATIOS,0,Units,,,88.12550553,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2000-Q2,Q2-2000,1,RATIOS,0,Units,,,87.53098972,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2000-Q3,Q3-2000,1,RATIOS,0,Units,,,86.574136,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2000-Q4,Q4-2000,1,RATIOS,0,Units,,,87.64193051,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2001,2001,1,RATIOS,0,Units,,,87.63719195,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2001-Q1,Q1-2001,1,RATIOS,0,Units,,,86.64047807,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2001-Q2,Q2-2001,1,RATIOS,0,Units,,,87.35517157,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2001-Q3,Q3-2001,1,RATIOS,0,Units,,,87.9596593,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2001-Q4,Q4-2001,1,RATIOS,0,Units,,,88.59345887,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2002,2002,1,RATIOS,0,Units,,,92.62319433,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2002-Q1,Q1-2002,1,RATIOS,0,Units,,,90.02073421,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2002-Q2,Q2-2002,1,RATIOS,0,Units,,,91.96211513,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2002-Q3,Q3-2002,1,RATIOS,0,Units,,,93.4986827,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2002-Q4,Q4-2002,1,RATIOS,0,Units,,,95.01124526,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2003,2003,1,RATIOS,0,Units,,,98.09494844,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2003-Q1,Q1-2003,1,RATIOS,0,Units,,,95.94137557,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2003-Q2,Q2-2003,1,RATIOS,0,Units,,,97.05460691,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2003-Q3,Q3-2003,1,RATIOS,0,Units,,,98.74019061,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2003-Q4,Q4-2003,1,RATIOS,0,Units,,,100.6436207,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2004,2004,1,RATIOS,0,Units,,,104.8305809,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2004-Q1,Q1-2004,1,RATIOS,0,Units,,,102.6620874,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2004-Q2,Q2-2004,1,RATIOS,0,Units,,,103.1669731,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2004-Q3,Q3-2004,1,RATIOS,0,Units,,,105.6874897,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2004-Q4,Q4-2004,1,RATIOS,0,Units,,,107.8057732,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2005,2005,1,RATIOS,0,Units,,,113.3161036,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2005-Q1,Q1-2005,1,RATIOS,0,Units,,,111.4300644,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2005-Q2,Q2-2005,1,RATIOS,0,Units,,,112.3592844,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2005-Q3,Q3-2005,1,RATIOS,0,Units,,,113.8975729,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2005-Q4,Q4-2005,1,RATIOS,0,Units,,,115.5774929,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2006,2006,1,RATIOS,0,Units,,,118.7426036,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2006-Q1,Q1-2006,1,RATIOS,0,Units,,,116.8403766,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2006-Q2,Q2-2006,1,RATIOS,0,Units,,,118.4691843,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2006-Q3,Q3-2006,1,RATIOS,0,Units,,,119.5799496,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2006-Q4,Q4-2006,1,RATIOS,0,Units,,,120.0809039,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2007,2007,1,RATIOS,0,Units,,,122.545548,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2007-Q1,Q1-2007,1,RATIOS,0,Units,,,122.3231786,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2007-Q2,Q2-2007,1,RATIOS,0,Units,,,122.8149669,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2007-Q3,Q3-2007,1,RATIOS,0,Units,,,122.5071282,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2007-Q4,Q4-2007,1,RATIOS,0,Units,,,122.5369183,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2008,2008,1,RATIOS,0,Units,,,122.4391884,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2008-Q1,Q1-2008,1,RATIOS,0,Units,,,120.8542062,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2008-Q2,Q2-2008,1,RATIOS,0,Units,,,122.107796,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2008-Q3,Q3-2008,1,RATIOS,0,Units,,,123.0639801,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2008-Q4,Q4-2008,1,RATIOS,0,Units,,,123.7307713,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2009,2009,1,RATIOS,0,Units,,,122.6521591,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2009-Q1,Q1-2009,1,RATIOS,0,Units,,,122.6552346,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2009-Q2,Q2-2009,1,RATIOS,0,Units,,,121.5674274,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2009-Q3,Q3-2009,1,RATIOS,0,Units,,,123.3885771,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2009-Q4,Q4-2009,1,RATIOS,0,Units,,,122.9973974,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2010,2010,1,RATIOS,0,Units,,,126.3163521,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2010-Q1,Q1-2010,1,RATIOS,0,Units,,,125.1287184,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2010-Q2,Q2-2010,1,RATIOS,0,Units,,,125.8649609,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2010-Q3,Q3-2010,1,RATIOS,0,Units,,,126.5697123,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2010-Q4,Q4-2010,1,RATIOS,0,Units,,,127.7020168,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2011,2011,1,RATIOS,0,Units,,,129.2041942,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2011-Q1,Q1-2011,1,RATIOS,0,Units,,,128.6377393,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2011-Q2,Q2-2011,1,RATIOS,0,Units,,,129.0743501,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2011-Q3,Q3-2011,1,RATIOS,0,Units,,,129.5183335,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2011-Q4,Q4-2011,1,RATIOS,0,Units,,,129.5863539,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2012,2012,1,RATIOS,0,Units,,,129.3127389,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2012-Q1,Q1-2012,1,RATIOS,0,Units,,,129.760866,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2012-Q2,Q2-2012,1,RATIOS,0,Units,,,129.4318622,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2012-Q3,Q3-2012,1,RATIOS,0,Units,,,129.1519156,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2012-Q4,Q4-2012,1,RATIOS,0,Units,,,128.9063117,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2013,2013,1,RATIOS,0,Units,,,129.7725882,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2013-Q1,Q1-2013,1,RATIOS,0,Units,,,130.0433271,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2013-Q2,Q2-2013,1,RATIOS,0,Units,,,130.009479,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2013-Q3,Q3-2013,1,RATIOS,0,Units,,,129.7646801,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2013-Q4,Q4-2013,1,RATIOS,0,Units,,,129.2728663,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2014,2014,1,RATIOS,0,Units,,,128.1154825,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2014-Q1,Q1-2014,1,RATIOS,0,Units,,,127.4978021,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2014-Q2,Q2-2014,1,RATIOS,0,Units,,,127.9520851,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2014-Q3,Q3-2014,1,RATIOS,0,Units,,,127.5758684,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2014-Q4,Q4-2014,1,RATIOS,0,Units,,,129.4361744,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2015,2015,1,RATIOS,0,Units,,,128.9100024,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2015-Q1,Q1-2015,1,RATIOS,0,Units,,,127.605585,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2015-Q2,Q2-2015,1,RATIOS,0,Units,,,129.0594272,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2015-Q3,Q3-2015,1,RATIOS,0,Units,,,129.5728073,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2015-Q4,Q4-2015,1,RATIOS,0,Units,,,129.4021903,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2016,2016,1,RATIOS,0,Units,,,129.0911442,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2016-Q1,Q1-2016,1,RATIOS,0,Units,,,129.0431485,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2016-Q2,Q2-2016,1,RATIOS,0,Units,,,129.3105933,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2016-Q3,Q3-2016,1,RATIOS,0,Units,,,129.1122827,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2016-Q4,Q4-2016,1,RATIOS,0,Units,,,128.8985523,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2017,2017,1,RATIOS,0,Units,,,129.2058256,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2017-Q1,Q1-2017,1,RATIOS,0,Units,,,129.5657663,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2017-Q2,Q2-2017,1,RATIOS,0,Units,,,128.2872072,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2017-Q3,Q3-2017,1,RATIOS,0,Units,,,129.4797935,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2017-Q4,Q4-2017,1,RATIOS,0,Units,,,129.4905354,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2018,2018,1,RATIOS,0,Units,,,129.4557771,,
BEL,Belgium,HPI_YDH_AVG,Standardised price-income ratio,2018-Q1,Q1-2018,1,RATIOS,0,Units,,,129.8883933,,
